id,content,type
1961105110,@h269 revising as uni exams are looming,boredom
1694051519,"@coliwilso  not much blipping lately, but i'll get onto that for you.",worry
1752987404,pretty bummed that it had to rain last nite! oh well  still had fun! Goldfish is highly overrated!,surprise
1963971101,"Dlukasrossi Lukas- your amazing wife, her updates are locked! Hard to convince people to follow protected profiles,",surprise
1751286356,@socks_b_rockin hey it's Julia. On twitter. Don't faint. I'm trying to get it to send to my phone,relief
1957301151,I don't ship out until October,neutral
1752321760,Wonderful weekend  I love my family  &amp; friends because they are awesome. Happy Mothers day to all the mommies &lt;3,love
1960509995,Dam only 5 votes  not gonna win anything now,sadness
1694345416,"Happy Star Wars Day. May the fourth be with you. Ahh, that ones an oldy but a goody",neutral
1694811432,&lt;---My expression watching this again: http://tinyurl.com/eqbwe,neutral
1751358148,Caps lost. ARGH! But HP game evening was much fun,fun
1751885533,@TheBetterSexDoc nice quote as always!,neutral
1694294140,"@4_idiots hahaha! I don't work in a strip club you know  alrighty mister, have YOU done any public may dancing today?",happiness
1962848340,"@bardicus i gotta say, i'm a little jealous",empty
1694812799,fun on facebook.,neutral
1957488446,Now the mosquito truck is waking me up,sadness
1695375750,Checked the bank acct this mornin..got a lil sad..then decided I would imagine a 0 on the end just to make me smile.  #whateverworks,sadness
1964952064,@_micster  How the hell does your hair not fall out constantly?,relief
1751140920,: experiencing the unique #Winnipeg tradition known as &quot;the social&quot;. Trying to pace myself.,love
1753758013,my miss doesn't read my tweets so she wouldn't know that the emo guy won #dsds,relief
1753433719,@sageeb finally -- someone recognizes my genius,relief
1965256472,@Mitchelmusso: Am sad i got no money on my phone. Ahh well  lly Mitchel xx,sadness
1694457193,oh that was good cake,fun
1696004599,@ditucci What kind of coach would I be if I didn't read all your tweets?    Still waiting on an non-dried afro picture.,neutral
1694954094,@Aggieduchess10 Goooood Luck!,neutral
1750964829,: Chillin' at home-watching a movie on tv &amp; making some &quot;healthified&quot; streusel coffee cake.,neutral
1694331484,@kayles yessss it does! YAY! told you it was awesome,happiness
1753789783,... I will launch (make or break) the alpha phase of my residential real estate rental website. (Commitment of first grade,worry
1753196835,HAPPY MOTHER'S DAY !!,surprise
1695580761,"@treasaint salad stuff, some chillis, whatever my horti mate gives me really, think it will be fun to do",happiness
1752124293,Geeze- I'm just wondering what is wrong with some people. I either need to go for a run or go to sleep. Tomorrow should be a fun day.,worry
1963372420,I'm gonna cry    I went bad at my History test ! I really hate History  !,sadness
1696178217,@heartbomb I'll try..blah! Thanks  what are u up to today?,neutral
1960703926,"@alexandrakeller Haha, yeah. It was here and there before but now it's constant",neutral
1694513354,@snagy no other reason? I wonder if she loves you,worry
1963566723,acho que vou ver roupinhas goticas  -qqq,neutral
1964603662,@honorsociety i like it and all butttt your not going to have it at the august 7th concert which hurts my feelers,sadness
1694420281,@jaezors my b day is on may 13 but my party is on this sat  come you gays,happiness
1964838007,"@PopularRepublic lol 'if u knew better, u'd do better, wouldnt wear Uggs in shoe weather...' awww RIP Stack B",fun
1694329082,@LEGmin http://twitpic.com/4jaz5 - Cool... luv it,happiness
1751572917,@sup_ashley OH REALLY?!,surprise
1964156212,Medicine Man Oh Medicine Man where for Art thou? FEELiN.... FAiNt... can't....go .....On (lyin on floor)  `````````,worry
1752987896,"@switchfoot My youth group was there! I would have liked 2 go, but I couldn't afford it, &amp; I had a drama performance/party...  Luv ya tho!",worry
1696136022,I am so happy. Keve is here for early Mother's day. Let's be quiet. He drove all night and is sleeping.,happiness
1753819681,Spent the night finally relaxing with Nogard on WoW after finishing some work Needed to take a small break from art. I really missed this,worry
1966068468,STILL NOT DONE WITH PAYROLL. was supposed to be off at 4:30. i have a headache,worry
1957351140,@SharktailYPP The red font up the top is very nice. But where did they put all the old entries?,happiness
1752322173,"I can't believe how many people think it is great that I passed the quiz, &quot;how blond are you?&quot; on Facebook.  I am very blond!",neutral
1957264816,"Yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down",sadness
1960472012,"my ipod came back to me after visits to cali, china, and alaska...but its at home and im @ work...",sadness
1962058844,My trip to Igbaras will be postponed to next week,neutral
1960708562,"Beyonce helps me through the day, I'm starting to get sick",sadness
1695163097,"Happy &quot;Star Wars&quot; Day, Twitters.  http://migre.me/SiE :*",love
1966231682,"@Gilove2dance Awww, *hugs* I wish I could help.",worry
1753759057,"@AmmoxXx great day? Woman, did you NOTICE the smile that never disappeared off my face? Ha, Murray... All cos of you, I owe you",love
1962941323,@JosephChapman Outlook not so good,worry
1965995286,UP is the saddest movie i've ever seen,sadness
1963167891,@AmyDeWitt You have arthritis in them?  Really??  Poor you  That would be painful - but you can't be that old.  How many squats did u do,worry
1695192826,@dougiemcfly hahahha but days off are cool when nothings open  its like isolated and haha cool,fun
1965257868,@jonasobsessedx ._.; Thanxxx ! Now with that message I just wanna leave !! )= ! BYE !,happiness
1753074154,"@AchtungMusic haha. I know. Why are you up so early, then?",empty
1753902524,happy mothers day!,love
1753415775,wishes happy mothers' day to all moms out there.,love
1694495139,"@Hannah_21Thanks, I'll keep working on her   @RoshiKK lol good idea!",happiness
1694051754,@beltranm hello  I'm up late playing on the internet. I love you!,sadness
1751176772,@_IANNE I'm at the terrance middle by the left side center. I see u,neutral
1963901543,@welsh_lottie Not one of my favourite pastimes  This weekend is a long weekend here so Monday I'm off to an Ice Show w/ the G/daughter ;),happiness
1753275028,"@KerriAnson  My day was good!  Spent the day catching up on sleep, relaxing.. kind of a lazy day! hehe. oooo shopping! How did you resist?",happiness
1961501155,"@tommcfly I'm running out of things to say, and I'm starting to think you'll hate me for flooding your inbox with &quot;Philippines tour?&quot;",surprise
1752256231,@rhib62 I am now cleaning,neutral
1962848016,is really sad about her nephew  but keeping busy sorting out items for BWM! http://bit.ly/N9tsM,sadness
1962391823,@Nigganelle yeah do you feel anything at all? I remembered I was looking at loopt on his phone and that nigga was coughin all over that,neutral
1694110242,"Home, good night world",neutral
1965656416,@bigkelleh but i know i can't,sadness
1965593178,says it's raining again  http://plurk.com/p/x2ydn,neutral
1960612064,well dnt really knw wot to do stay wit some 1 who doesnt want 2 b wiv me or move home to rents after 4yr of bein away,worry
1752589750,She has an awsome voice. Bored nothin to do i should really consider  going back to school yeah right i'd rather cry of boredom  forever,happiness
1752413340,Had an awesome pedicure today!!,happiness
1963565636,omfg. one of the worst days ever!,worry
1753519132,@sandraschubert This is true... Clean clothes is a VERY good thing!   Enjoy your day! Love your new avatar BTW!,love
1753679101,@squaringkarma thanks,worry
1694953999,Sitting at the Audi Joburg fashion week casting. So many lanky people in one place! Almost 100. Lol. Good luck to everyone  xx,happiness
1963407992,@SQLSarg sorry about that,neutral
1693995083,@SashaKane I am absolutely craving a brownie with ice cream right now. FedEx some over!,fun
1962824428,Friday night is never as fun as it should be when you have work on Saturday morning,sadness
1694458031,@bobbyllew your lisa rogers carpool is now my alltime fave!! Good work!!,love
1961868810,@anntorrence @jeremyhall Does anyone update the photowalkingutah google calendar with photowalks?  Looks like I've missed a few,worry
1752748298,Going to fold laundry and then hit the sack. I have boring saturday evenings,sadness
1695029416,"@rebecca_leigh Thank you,!  Just trying to stay in a positive head space to keep pushing through it all. How's things at your end?",neutral
1966417595,"@kathuerun Hehe. I have the ZSG. Should probably go over it again. Also, Mike has moved up to Orillia, so his arsenal isn't so available.",neutral
1694145559,At the uni just learned I only had one class today. About to go home,worry
1957403428,20 mins from BEJ to Semanggi. Traffic on Friday  *siggghh*,sadness
1957567698,@Rina_spn your boyfriend didn't even say bye!,sadness
1752505643,@chrisfromracine That's for sure. That's why I intentionally turn my thought processes to the silly,surprise
1963754484,@stevico1 Exactly!,neutral
1963373265,"I love my daddy, but I don't want to go to his house today.",empty
1966279165,"@djflykid Ooooh, boo!  We only see each other at the bar (at @titusofalltime's well) or miss each other! I'll make a pt of stopping by! ;)",sadness
1694608245,Kind of tired of poopy puppy patrol....who knew two lil doggies could make so much um...waste. They are super cute though,neutral
1963522971,@vyzion360 your not following me  it won't let me dm,neutral
1694789897,"@buchmamsell ist im der Haus... or something like that.  Guten morgen, Frï¿½ulein!",neutral
1694475729,@ComedyQueen Well.... you're not called comedyqueen for nowt - are you lol,happiness
1961964855,There  was just a horrific fight at my school  glad everyone is ok and that it's Friday.,worry
1694275145,http://tinyurl.com/d6smh5 my painthing,neutral
1964714263,@sarahphymn Or FTRH -- For The Ride Home,neutral
1960502547,Still sick at home,worry
1965599967,@jordanknight PS- Missed your tweets today!!!  Guess I'm addicted too.,love
1693978045,"omg, I never knew that Wikipedia also lists the shades of colours, it's cool",fun
1960761152,heading up to the farm   dont want to i wanna stay here and talk with my boyfriend... STUPID MOM FOR MAKING ME GO UP &gt;.&lt;,sadness
1695620893,Ar work bored...hope Tiff gets here soon then the fun can start,enthusiasm
1964592011,Toy Story 3 trailer premiered with Up. I need my computer back.,neutral
1694052905,Hey @deangeloredman Mia!! Go to bed!!    (deangeloredman live &gt; http://ustre.am/2NlC),neutral
1960945171,"@garageglamorous I agree, 'Paparazzi' waz an amazing vid, I luved it, but felt bad cuz it waz leaked &amp; I watched it",happiness
1694707849,hey twitter! i'm back online!,worry
1963567246,"I was going to visit my sister today, but she's grumpy.  I'll just chill at home with the family and visit her tomorrow.",neutral
